Symbol,Timeframe,RangeStartHour,RangeStartMinute,RangeStartHHMM,RangeDur,StratMode,RRR,RiskPct,MC_Seed,MC_Stress,MC_SpreadMult,MC_SlipPts,MC_DelayMs,MC_FailProb,MC_SignalsTotal,MC_SignalsSkipped,MC_SkipRate,Trades,WinTrades,WinRatePct,NetProfit,GrossProfit,GrossLoss,ProfitFactor,MaxDD_Pct,Sharpe,AvgSpreadPts_Exec,MC_EntryBufferPts_LastSignal,DeviationPts,RangeSizePts_Avg,RangeSizePts_Max,DaysWithRange,MC_SpreadMult_Min,MC_SpreadMult_Max,MC_SlipPts_Min,MC_SlipPts_Max,MC_DelayMs_Min,MC_DelayMs_Max,MC_FailProb_Min,MC_FailProb_Max,EntryFills,SlipFillVsRefPts_Avg,SlipFillVsReqPts_Avg,SlipFillVsRefPts_Max,SlipFillVsReqPts_Max,Profit_Long,Profit_Short,WinRate_Long,WinRate_Short,MaxConsecLosses
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,182,1.50,1.0675,280,782,0.054512,516,28,0.054264,486,232,47.74,3066.01,23244.91,-20178.90,1.15,12.66,2.40,185.64,293.50,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,280.00,0.00,280.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,348,1.50,1.1255,115,331,0.047220,512,24,0.046875,486,232,47.74,2969.55,24563.65,-21594.10,1.14,15.12,2.29,186.09,140.10,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,115.00,0.00,115.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,177,3.00,1.1504,177,258,0.005502,492,2,0.004065,488,233,47.75,2737.19,23384.41,-20647.22,1.13,13.99,2.12,186.44,207.08,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,177.00,0.00,177.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,344,2.50,1.2303,36,281,0.069219,528,41,0.077652,485,239,49.28,2812.47,23725.62,-20913.15,1.13,14.54,2.20,186.13,82.06,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,36.00,0.00,36.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,11,3.00,1.0181,506,1161,0.015226,496,11,0.022177,485,226,46.60,1242.13,20768.95,-19526.82,1.06,15.21,1.06,186.51,509.61,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,506.00,0.00,506.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,179,2.50,1.1236,475,351,0.052376,521,36,0.069098,484,230,47.52,1103.46,20809.61,-19706.15,1.06,18.46,0.97,186.30,499.72,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,475.00,0.00,475.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,343,3.00,1.2827,447,1155,0.095782,544,59,0.108456,484,228,47.11,132.75,18449.45,-18316.70,1.01,19.45,0.12,186.19,503.54,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,447.00,0.00,447.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,19,1.00,1.0061,94,4,0.001355,490,0,0.000000,489,234,47.85,2605.18,23932.00,-21326.82,1.12,15.78,2.01,185.88,95.22,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,94.00,0.00,94.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,185,1.00,1.0392,184,303,0.046495,511,22,0.043053,488,234,47.95,2901.35,23079.89,-20178.54,1.14,14.08,2.24,186.29,191.84,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,184.00,0.00,184.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,13,2.50,1.0161,250,1103,0.062099,521,34,0.065259,486,230,47.33,2281.88,22648.84,-20366.96,1.11,11.08,1.83,185.76,253.21,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,250.00,0.00,250.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,181,2.00,1.0960,243,389,0.099246,543,57,0.104972,484,232,47.93,2571.93,23004.47,-20432.54,1.13,13.02,2.06,185.94,262.20,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,243.00,0.00,243.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,15,2.00,1.0133,62,991,0.008966,496,6,0.012097,488,231,47.34,2278.30,23081.22,-20802.92,1.11,15.96,1.81,186.18,64.66,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,62.00,0.00,62.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,347,2.00,1.1787,23,987,0.089523,543,56,0.103131,485,227,46.80,2277.15,22681.57,-20404.42,1.11,14.56,1.87,186.01,58.74,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,23.00,0.00,23.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,17,1.50,1.0100,244,824,0.041880,512,23,0.044922,487,235,48.25,2775.51,23151.02,-20375.51,1.14,12.94,2.19,185.83,246.01,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,244.00,0.00,244.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,351,1.00,1.0723,74,2,0.041633,505,15,0.029703,489,236,48.26,3197.89,24328.19,-21130.30,1.15,15.31,2.40,186.28,88.45,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,74.00,0.00,74.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,349,1.50,1.1258,214,822,0.027295,497,10,0.020121,486,231,47.53,1856.96,21925.42,-20068.46,1.09,11.63,1.52,185.74,239.17,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,214.00,0.00,214.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,183,1.50,1.0679,79,373,0.034587,507,17,0.033531,488,235,48.16,3499.75,24912.34,-21412.59,1.16,13.79,2.64,186.09,92.59,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,79.00,0.00,79.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,180,2.50,1.1242,139,1168,0.025810,503,13,0.025845,488,230,47.13,2311.45,22975.48,-20664.03,1.11,13.10,1.85,186.16,163.84,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,139.00,0.00,139.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,12,3.00,1.0188,103,342,0.088662,536,48,0.089552,486,232,47.74,1447.45,21354.96,-19907.51,1.07,17.34,1.21,186.55,106.76,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,103.00,0.00,103.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,178,3.00,1.1511,373,1240,0.078939,528,41,0.077652,485,231,47.63,1964.44,21306.79,-19342.35,1.10,11.19,1.63,186.14,403.23,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,373.00,0.00,373.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,344,3.00,1.2835,44,337,0.069219,528,41,0.077652,485,238,49.07,2872.73,23803.94,-20931.21,1.14,14.32,2.25,186.02,100.69,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,44.00,0.00,44.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,345,2.50,1.2311,200,1098,0.042653,513,25,0.048733,486,225,46.30,1558.75,21156.52,-19597.77,1.08,13.16,1.30,185.84,246.22,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,200.00,0.00,200.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,20,1.00,1.0063,159,331,0.038073,509,19,0.037328,488,232,47.54,2303.20,22805.22,-20502.02,1.11,14.73,1.84,186.23,160.26,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,159.00,0.00,159.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,186,1.00,1.0394,49,30,0.033212,507,17,0.033531,489,236,48.26,3100.93,24930.96,-21830.03,1.14,16.00,2.35,185.85,56.89,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,49.00,0.00,49.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,182,2.00,1.0964,374,1043,0.072683,520,34,0.065385,484,229,47.31,2652.44,22399.37,-19746.93,1.13,14.21,2.14,185.75,393.29,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,374.00,0.00,374.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,14,2.50,1.0167,414,421,0.035533,512,24,0.046875,486,232,47.74,2333.07,22180.63,-19847.56,1.12,13.19,1.90,185.80,417.33,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,414.00,0.00,414.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,16,2.00,1.0137,194,445,0.082406,531,42,0.079096,487,229,47.02,2710.87,22974.32,-20263.45,1.13,10.22,2.16,185.83,196.75,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,194.00,0.00,194.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,348,2.00,1.1793,154,441,0.062960,522,35,0.067050,485,231,47.63,2992.02,23959.05,-20967.03,1.14,12.04,2.35,185.70,189.86,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,154.00,0.00,154.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,352,1.00,1.0725,139,329,0.028350,514,25,0.048638,487,237,48.67,4278.81,25646.52,-21367.71,1.20,15.81,3.12,186.73,153.50,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,139.00,0.00,139.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,18,1.50,1.0104,42,415,0.021955,504,14,0.027778,488,235,48.16,4026.95,26293.12,-22266.17,1.18,12.02,2.96,185.74,44.07,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,42.00,0.00,42.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,184,1.50,1.0683,177,864,0.014663,494,5,0.010121,487,231,47.43,2322.49,22592.51,-20270.02,1.11,11.17,1.85,186.07,190.65,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,177.00,0.00,177.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,350,1.50,1.1261,12,412,0.007370,494,5,0.010121,487,233,47.84,2948.95,24358.76,-21409.81,1.14,12.86,2.26,185.90,37.23,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,179,3.00,1.1521,570,421,0.052376,518,35,0.067568,483,229,47.41,935.20,20362.83,-19427.63,1.05,16.82,0.83,186.11,600.42,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,570.00,0.00,570.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,181,2.50,1.1248,303,486,0.099246,541,56,0.103512,483,230,47.62,1906.30,21766.00,-19859.70,1.10,15.24,1.58,185.87,327.95,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,303.00,0.00,303.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,345,3.00,1.2844,241,1318,0.042653,512,25,0.048828,485,226,46.60,1470.51,20864.71,-19394.20,1.08,13.31,1.24,185.97,297.89,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,241.00,0.00,241.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,13,3.00,1.0198,300,1324,0.062099,519,33,0.063584,485,231,47.63,2335.15,22565.36,-20230.21,1.12,11.05,1.87,185.95,303.96,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,300.00,0.00,300.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,346,2.50,1.2317,364,416,0.016086,495,7,0.014141,486,231,47.53,2010.02,22059.79,-20049.77,1.10,14.53,1.65,185.72,410.34,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,364.00,0.00,364.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,21,1.00,1.0065,25,58,0.024790,498,9,0.018072,488,235,48.16,2698.64,24130.25,-21431.61,1.13,14.72,2.08,185.71,26.31,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,25.00,0.00,25.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,183,2.00,1.0970,105,497,0.046117,514,25,0.048638,487,233,47.84,3271.84,24263.08,-20991.24,1.16,12.47,2.48,185.72,124.41,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,105.00,0.00,105.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,187,1.00,1.0396,115,357,0.019929,501,11,0.021956,488,233,47.75,2747.65,24049.36,-21301.71,1.13,15.28,2.13,186.07,122.92,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,115.00,0.00,115.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,17,2.00,1.0143,325,1099,0.055840,517,30,0.058027,485,234,48.25,2814.34,22940.15,-20125.81,1.14,14.62,2.21,185.82,327.87,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,325.00,0.00,325.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,353,1.00,1.0727,5,56,0.015067,496,6,0.012097,489,233,47.65,2718.97,24327.52,-21608.55,1.13,15.99,2.08,185.90,19.54,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,15,2.50,1.0173,78,1239,0.008966,496,6,0.012097,488,232,47.54,2700.69,23662.08,-20961.39,1.13,13.38,2.10,186.08,81.45,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,78.00,0.00,78.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,349,2.00,1.1798,285,1096,0.036393,501,16,0.031936,484,229,47.31,1518.23,21189.11,-19670.88,1.08,13.76,1.27,185.63,320.95,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,285.00,0.00,285.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,19,1.50,1.0107,140,6,0.002033,490,0,0.000000,489,234,47.85,2698.61,23977.29,-21278.68,1.13,15.11,2.08,186.04,142.14,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,140.00,0.00,140.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,14,3.00,1.0205,497,505,0.035533,509,23,0.045187,486,232,47.74,1748.73,21207.89,-19459.16,1.09,13.54,1.46,185.86,501.10,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,497.00,0.00,497.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,185,1.50,1.0686,276,454,0.069742,520,34,0.065385,485,233,48.04,2484.73,22347.90,-19863.17,1.13,13.12,1.97,185.86,289.72,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,276.00,0.00,276.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,351,1.50,1.1265,111,3,0.062450,514,24,0.046693,489,238,48.67,3531.21,24443.95,-20912.74,1.17,12.11,2.63,185.76,136.29,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,111.00,0.00,111.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,180,3.00,1.1528,167,1402,0.025810,503,13,0.025845,488,229,46.93,1971.65,22285.55,-20313.90,1.10,12.37,1.60,186.05,197.57,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,167.00,0.00,167.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,182,2.50,1.1254,467,1304,0.072683,518,33,0.063707,484,226,46.69,1923.36,21499.50,-19576.14,1.10,15.40,1.62,186.01,492.07,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,467.00,0.00,467.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,346,3.00,1.2852,437,499,0.016086,494,7,0.014170,486,230,47.33,1479.71,21096.66,-19616.95,1.08,14.95,1.24,185.80,494.03,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,437.00,0.00,437.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,347,2.50,1.2323,28,1234,0.089523,543,56,0.103131,485,227,46.80,2637.04,23180.11,-20543.07,1.13,11.74,2.13,185.95,74.46,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,28.00,0.00,28.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,22,1.00,1.0067,90,385,0.011509,496,6,0.012097,488,232,47.54,3134.87,24355.52,-21220.65,1.15,13.30,2.41,186.05,91.34,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,90.00,0.00,90.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,184,2.00,1.0975,236,1152,0.019550,495,7,0.014141,486,231,47.53,2214.33,22276.96,-20062.63,1.11,11.55,1.79,186.15,255.50,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,236.00,0.00,236.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,188,1.00,1.0398,180,84,0.006647,495,6,0.012121,487,233,47.84,2615.06,23377.48,-20762.42,1.13,14.10,2.03,185.71,187.96,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,180.00,0.00,180.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,354,1.00,1.0729,71,383,0.001785,492,2,0.004065,488,233,47.75,3064.18,24549.87,-21485.69,1.14,13.69,2.34,186.05,85.58,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,71.00,0.00,71.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,20,1.50,1.0110,239,496,0.057110,521,32,0.061420,487,228,46.82,1937.04,21761.06,-19824.02,1.10,12.48,1.60,185.77,241.20,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,239.00,0.00,239.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,16,2.50,1.0179,242,556,0.082406,530,42,0.079245,486,229,47.12,2432.64,22381.38,-19948.74,1.12,10.77,1.98,185.89,245.57,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,242.00,0.00,242.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,18,2.00,1.0148,56,553,0.029273,509,19,0.037328,488,236,48.36,4218.90,26296.34,-22077.44,1.19,12.05,3.10,186.02,58.96,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,56.00,0.00,56.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,350,2.00,1.1802,16,550,0.009827,495,6,0.012121,487,233,47.84,2955.42,23992.90,-21037.48,1.14,12.59,2.27,185.85,52.04,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,16.00,0.00,16.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,15,3.00,1.0212,93,1486,0.008966,496,6,0.012097,488,232,47.54,2477.56,23238.58,-20761.02,1.12,13.55,1.96,185.87,97.25,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,93.00,0.00,93.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,186,1.50,1.0690,74,45,0.049818,513,23,0.044834,489,237,48.47,3612.64,25421.11,-21808.47,1.17,14.51,2.70,185.74,87.80,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,74.00,0.00,74.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,352,1.50,1.1269,209,494,0.042525,515,28,0.054369,485,234,48.25,3405.30,23977.80,-20572.50,1.17,14.00,2.60,185.93,234.38,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,209.00,0.00,209.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,181,3.00,1.1536,364,583,0.099246,539,55,0.102041,482,232,48.13,2341.81,22126.69,-19784.88,1.12,13.20,1.92,186.02,394.71,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,364.00,0.00,364.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,183,2.50,1.1262,131,622,0.046117,514,25,0.048638,487,233,47.84,3149.50,24090.52,-20941.02,1.15,12.41,2.41,185.91,156.23,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,131.00,0.00,131.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,347,3.00,1.2859,34,1481,0.089523,543,56,0.103131,485,227,46.80,2511.31,23054.78,-20543.47,1.12,12.22,2.03,185.69,91.18,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,34.00,0.00,34.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,348,2.50,1.2331,192,552,0.062960,522,35,0.067050,485,231,47.63,2730.37,23374.51,-20644.14,1.13,11.79,2.17,185.45,238.62,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,192.00,0.00,192.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,23,1.00,1.0069,156,112,0.048227,515,26,0.050485,487,237,48.67,3141.69,24659.23,-21517.54,1.15,14.58,2.43,185.85,157.38,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,156.00,0.00,156.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,185,2.00,1.0980,367,606,0.092990,532,46,0.086466,485,230,47.42,1854.18,21195.89,-19341.71,1.10,15.14,1.53,186.00,386.59,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,367.00,0.00,367.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,189,1.00,1.0400,46,411,0.043365,507,17,0.033531,488,231,47.34,2615.86,23492.07,-20876.21,1.13,13.25,2.07,185.78,54.00,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,46.00,0.00,46.00,0.00,0.00,0.00,0.00,0
